RegionID,RegionName,City,State,Metro,CountyName,2019-02,price_log
116035,La Sierra,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,397700,5.599555590985981
276113,Wolf Creek,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,176000,5.2455126678141495
46087,La Jolla,San Diego,CA,San Diego-Carlsbad,San Diego County,1622700,6.210238236161727
273809,Gateway - Green Valley Ranch,Denver,CO,Denver-Aurora-Lakewood,Denver County,344300,5.536937022704674
275500,Southwest Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso County,390000,5.5910646070264995
276525,Rancho Charleston,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,245300,5.389697548206386
274695,North Central,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,701600,5.846089580357984
343864,West Raleigh,Raleigh,NC,Raleigh,Wake County,244800,5.388811413473523
154775,Hyde Park,Boston,MA,Boston-Cambridge-Newton,Suffolk County,444300,5.647676313240871
269614,West Lawn,Chicago,IL,Chicago-Naperville-Elgin,Cook County,194100,5.288025535388363
268441,Riverview West,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange County,586400,5.768193961633072
396209,Summerlin South,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,435400,5.638888424705075
403167,Overbrook,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,153000,5.184691430817598
6018,Montbello,Denver,CO,Denver-Aurora-Lakewood,Denver County,311900,5.494015374757144
115729,Hyde Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,589200,5.770262738170593
403184,Del Rey,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1107400,6.044304519175914
272701,M Streets,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,457500,5.660391098402467
274049,Hollywood Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1835800,6.263825365521215
275359,Shelby Forest-Frayser,Memphis,TN,Memphis,Shelby County,49100,4.691081492122969
10768,Central Islip,Islip,NY,New York-Newark-Jersey City,Suffolk County,287800,5.4590907896005865
192889,Whitney,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,230700,5.363047594521094
117954,Sawtelle,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,969800,5.986682179779506
250206,Capitol Hill,Seattle,WA,Seattle-Tacoma-Bellevue,King County,690700,5.839289456006147
403529,Fort Bend - Houston,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,139900,5.145817714491828
270848,Greenpoint,New York,NY,New York-Newark-Jersey City,Kings County,1024600,6.010554351540322
417703,Corona Valley,Eastvale,CA,Riverside-San Bernardino-Ontario,Riverside County,594600,5.774224904868919
121697,Columbia Heights,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,641200,5.806993513682107
25219,Huntington Station,Huntington,NY,New York-Newark-Jersey City,Suffolk County,383100,5.583312151983078
39971,New City,Clarkstown,NY,New York-Newark-Jersey City,Rockland County,488700,5.6890423390281715
272942,Berclair-Highland Heights,Memphis,TN,Memphis,Shelby County,44600,4.649334858712142
403110,Rochdale,New York,NY,New York-Newark-Jersey City,Queens County,477800,5.679246145413859
271026,Old Brooklyn,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,87700,4.94299959336604
276345,Glendale,New York,NY,New York-Newark-Jersey City,Queens County,667200,5.824256037629683
21056,Venice,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1902100,6.279233345570139
417708,South Corona,Corona,CA,Riverside-San Bernardino-Ontario,Riverside County,583900,5.766338475251287
274800,Northwest Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,539200,5.731749883527264
245508,Mears Corner,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,258300,5.412124406173318
403253,Otay Mesa West,San Diego,CA,San Diego-Carlsbad,San Diego County,466800,5.669130847373332
215792,Somerton,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,257600,5.410945858687774
272875,Bay Terraces,San Diego,CA,San Diego-Carlsbad,San Diego County,457300,5.660201201380682
27225,Spring Valley,Ramapo,NY,New York-Newark-Jersey City,Rockland County,522400,5.718003168267018
113910,Brentwood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2632800,6.420417869286317
155995,West Roxbury,Boston,MA,Boston-Cambridge-Newton,Suffolk County,596300,5.775464809345739
9632,Mount Lebanon,Pittsburgh,PA,Pittsburgh,Allegheny County,282000,5.450249108319361
271585,Spring Branch West,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,300000,5.477121254719663
204284,Westwood,Cincinnati,OH,Cincinnati,Hamilton County,100200,5.000867721531227
236102,Winnetka Heights,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,349500,5.5434471800817
116206,Lincoln Heights,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,571700,5.757168192214272
196338,Middle Village,New York,NY,New York-Newark-Jersey City,Queens County,724600,5.860098329698518
396588,Flowing Wells,Tucson,AZ,Tucson,Pima County,154000,5.187520720836463
343429,Makiki-Lower Punchbowl-Tantalus,Honolulu,HI,Urban Honolulu,Honolulu County,398200,5.600101255691391
343430,Aliamanu-Salt Lake-Foster Village,Honolulu,HI,Urban Honolulu,Honolulu County,448600,5.651859269246949
275695,The Colony,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,561100,5.749040268703457
208850,Bustleton,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,246400,5.391640703492388
270855,Homecrest,New York,NY,New York-Newark-Jersey City,Kings County,805100,5.905849826642319
117156,Pacific Beach,San Diego,CA,San Diego-Carlsbad,San Diego County,897000,5.952792443044092
273587,Eastside-ENACT,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,270300,5.431846045698725
115836,Jefferson Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,716100,5.854973673726417
403557,Neartown - Montrose,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,513800,5.710794099930327
762605,Norwood Cherrylee,El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,532500,5.726319612110776
114808,Eagle Rock,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,909500,5.958802703399503
273483,Downtown,Jersey City,NJ,New York-Newark-Jersey City,Hudson County,767300,5.8849651982007325
275067,Poly High District,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,453000,5.656098202012832
202734,Osgood,Fargo,ND,Fargo,Cass County,288900,5.460747541844197
44302,Briarwood,New York,NY,New York-Newark-Jersey City,Queens County,625600,5.796296740051791
240748,Sugar House,Salt Lake City,UT,Salt Lake City,Salt Lake County,449100,5.6523430550627145
274990,Payne Phalen,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,181700,5.259354927308034
275429,South End,Boston,MA,Boston-Cambridge-Newton,Suffolk County,874800,5.9419087743656
271637,Westchase,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,99200,4.9965116721541785
403145,Bronzeville,Chicago,IL,Chicago-Naperville-Elgin,Cook County,211700,5.325720858019412
259606,Mountain View,El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,503100,5.701654317325748
403226,Bellerose,New York,NY,New York-Newark-Jersey City,Queens County,615300,5.789086915088029
403552,Washington Avenue Coalition - Memorial Park,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,402100,5.604334073102911
272760,Alum Rock-East Foothills,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,820900,5.914290255665949
403109,Belmont Central,Chicago,IL,Chicago-Naperville-Elgin,Cook County,255400,5.407220892927397
155506,Roslindale,Boston,MA,Boston-Cambridge-Newton,Suffolk County,559000,5.747411807886423
38268,Eagle River,Anchorage,AK,Anchorage,Anchorage Borough,361300,5.557867961568022
268383,Outer Richmond,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1492300,6.173856138986269
121685,Capitol Hill,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,815800,5.911583700981076
193476,Brighton Beach,New York,NY,New York-Newark-Jersey City,Kings County,675600,5.829689640898971
270835,Financial District,New York,NY,New York-Newark-Jersey City,New York County,1025500,6.010935664704385
269548,Southeast Boise,Boise,ID,Boise City,Ada County,321700,5.50745106090197
403148,Marquette Park,Chicago,IL,Chicago-Naperville-Elgin,Cook County,156000,5.193124598354461
111869,Drexel Heights,Tucson,AZ,Tucson,Pima County,169100,5.228143607597742
236058,Northshore,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,126900,5.103461622094705
342700,Paradise Hills,Albuquerque,NM,Albuquerque,Bernalillo County,228800,5.359456020120986
275989,West Side,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,472800,5.674677467873199
403192,Harvard Heights,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,789000,5.897077003209421
274279,Las Tierras,El Paso,TX,El Paso,El Paso County,138900,5.142702245737616
275306,Santa Teresa,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,948400,5.97699154530615
270764,The Lakes,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,348900,5.542700969448111
763902,East Central,Ogden,UT,Ogden-Clearfield,Weber County,197200,5.294906910605192
763905,North End,Ogden,UT,Ogden-Clearfield,Weber County,232100,5.3656751404559175
118541,Tierrasanta,San Diego,CA,San Diego-Carlsbad,San Diego County,688600,5.837967018368655
271568,South Dallas,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,141800,5.151676230847047
753788,Chapel Hill-Ben Davis,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,146000,5.164352855784437
343237,Otay Ranch,Chula Vista,CA,San Diego-Carlsbad,San Diego County,568500,5.7547304690237535
267847,Northeast,Anchorage,AK,Anchorage,Anchorage Borough,272700,5.43568513794163
133141,Hawaii Kai,Honolulu,HI,Urban Honolulu,Honolulu County,970100,5.986816504585536
268076,Clairemont Mesa East,San Diego,CA,San Diego-Carlsbad,San Diego County,619600,5.792111409087169
270797,Auburndale,New York,NY,New York-Newark-Jersey City,Queens County,876300,5.942652811693212
271582,Spring Branch Central,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,269000,5.429752280002408
274285,Laurelton,New York,NY,New York-Newark-Jersey City,Queens County,475600,5.677241845946654
274702,North Dorchester,Boston,MA,Boston-Cambridge-Newton,Suffolk County,535100,5.728434950974255
269584,Garfield Ridge,Chicago,IL,Chicago-Naperville-Elgin,Cook County,231000,5.363611979892144
273877,Greater Eastside,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,191900,5.283074974735472
8731,Fort Hamilton,New York,NY,New York-Newark-Jersey City,Kings County,852100,5.930490565306269
214976,Richmond,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,155500,5.191730393362857
30360,Bay Shore,Islip,NY,New York-Newark-Jersey City,Suffolk County,321800,5.5075860397630105
269597,Near North,Chicago,IL,Chicago-Naperville-Elgin,Cook County,303800,5.482587769526767
274157,Journal Square,Jersey City,NJ,New York-Newark-Jersey City,Hudson County,481500,5.682596291460554
271427,Highland Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,126800,5.103119253545714
763369,Meridian Avenue Corridor,Oklahoma City,OK,Oklahoma City,Oklahoma County,84600,4.9273703630390235
274359,Los Feliz,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1577700,6.19802442553312
403543,Eastex - Jensen Area,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,113900,5.0565237240791
269563,West Valley,Boise,ID,Boise City,Ada County,266600,5.4258601450778405
753773,Snacks-Guion Creek,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,150900,5.17868923977559
8349,College Point,New York,NY,New York-Newark-Jersey City,Queens County,721200,5.858055718050364
214954,Rhawnhurst,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,206300,5.314499227973152
274685,North Austin,Austin,TX,Austin-Round Rock,Travis County,292100,5.465531556973549
276157,Wrigley,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,551200,5.741309208899569
154558,Forest Park,Springfield,MA,Springfield,Hampden County,165000,5.217483944213907
344035,Nevada-Lidgerwood,Spokane,WA,Spokane-Spokane Valley,Spokane County,163800,5.214313897424399
268540,University Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,632200,5.800854491503561
274729,North Linden,Columbus,OH,Columbus,Franklin County,90400,4.956168430475364
761966,Moneta Gardens,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,493000,5.69284691927723
268551,Valley Village,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,963700,5.983941858983888
27484,Tujunga,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,643100,5.808278509582768
274804,Northwest Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso County,398800,5.600755149639618
271583,Spring Branch East,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,338900,5.5300715688373785
343428,McCully-Moiliili,Honolulu,HI,Urban Honolulu,Honolulu County,419400,5.622628426129325
275097,Prospect Hill,San Antonio,TX,San Antonio-New Braunfels,Bexar County,85800,4.933487287848705
203134,Reynolds Corners,Toledo,OH,Toledo,Lucas County,87800,4.943494515906103
270145,North End,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,178400,5.251394850040104
21970,Howard Beach,New York,NY,New York-Newark-Jersey City,Queens County,688500,5.837903944592942
403206,Flatiron District,New York,NY,New York-Newark-Jersey City,New York County,1874300,6.272839105184126
275499,Southwest Ada County,Boise,ID,Boise City,Ada County,330200,5.5187770689267746
276389,Indian River,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,196600,5.293583513496117
152160,Jones Creek,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,206700,5.315340476627288
275247,Rosedale,New York,NY,New York-Newark-Jersey City,Queens County,486000,5.686636269262293
21885,Holbrook,Islip,NY,New York-Newark-Jersey City,Suffolk County,379000,5.578639209968072
268284,Meadowview,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,264600,5.422589839851482
270549,Westgate Hts,Albuquerque,NM,Albuquerque,Bernalillo County,151200,5.179551791165188
268409,Pocket,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,456100,5.659060072240938
271510,Northside Village,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,234500,5.370142847051102
270881,Marine Park,New York,NY,New York-Newark-Jersey City,Kings County,681900,5.8337206904446335
275414,South Boulevard-Park Row Historic,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,99500,4.997823080745725
268489,South Natomas,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,310000,5.491361693834273
270908,Pelham Gardens,New York,NY,New York-Newark-Jersey City,Bronx County,517400,5.713826424380525
268219,Inner Richmond,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1985200,6.297804266525286
272001,University District,Seattle,WA,Seattle-Tacoma-Bellevue,King County,792000,5.898725181589493
5568,Lawndale,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,130900,5.1169396465507555
117892,San Ysidro,San Diego,CA,San Diego-Carlsbad,San Diego County,451200,5.654369090975286
267830,Abbott Loop,Anchorage,AK,Anchorage,Anchorage Borough,306400,5.486288760960567
275126,Ramona,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,364600,5.5618166643189575
140437,South Chicago,Chicago,IL,Chicago-Naperville-Elgin,Cook County,108900,5.037027879755775
38888,Harbor City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,561700,5.749504423876142
761975,Northwest,Irving,TX,Dallas-Fort Worth-Arlington,Dallas County,228000,5.357934847000454
207384,Powellhurst Gilbert,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,310500,5.492061604512599
270815,Clinton Hill,New York,NY,New York-Newark-Jersey City,Kings County,956200,5.9805487393597705
272724,Bethel,Eugene,OR,Eugene,Lane County,251600,5.400710636773232
268097,Crenshaw,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,858500,5.933740299496935
274741,North San Jose,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,998600,5.999391561719091
251975,South Tacoma,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,262300,5.418798290590353
125257,Meadow Woods,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,248100,5.394626764272209
273478,Douglaston-Little Neck,New York,NY,New York-Newark-Jersey City,Queens County,938500,5.972434276957365
270907,Pelham Bay,New York,NY,New York-Newark-Jersey City,Bronx County,495600,5.695131297704026
272015,West End,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,386700,5.587374172073066
195087,Great Kills,New York,NY,New York-Newark-Jersey City,Richmond County,524400,5.719662683018047
191799,Ponderosa,Sunnyvale,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1664600,6.221309890296929
268581,West Adams,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,724600,5.860098329698518
276119,Woodbridge,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,747800,5.873785460818201
15772,Mercerville,Hamilton,NJ,Trenton,Mercer County,269800,5.431041945335886
192895,Winchester,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,233600,5.368472838440362
15191,Highview,Louisville,KY,Louisville/Jefferson County,Jefferson County,160700,5.206015876763344
403547,Greater Hobby Area,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,167400,5.223755453657241
